Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Sale price,Regular price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
Dermalogica,66567510 - 223705381,"simple","SKU_13MRTI_3P6S6D","Dermalogica Ultra Calming Cleanser","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_13MRTI_3P6S6D_1.webp" alt="SKU_13MRTI_3P6S6D_1.webp" width="100%" />","taxable",1,0,0,1,"0","32130","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_13MRTI_3P6S6D_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","250ml",1,0
,66121383 - 222679009,"simple","SKU_13D7L3_3OKS81","Dr. Remedue AC Pore Scaling 6.5 Capsules Cleanser Gel","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_13D7L3_3OKS81_1.webp" alt="SKU_13D7L3_3OKS81_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_13D7L3_3OKS81_2.webp" alt="SKU_13D7L3_3OKS81_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_13D7L3_3OKS81_3.webp" alt="SKU_13D7L3_3OKS81_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_13D7L3_3OKS81_4.webp" alt="SKU_13D7L3_3OKS81_4.webp" width="100%" />","taxable",1,0,0,1,"0","5500","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_13D7L3_3OKS81_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_13D7L3_3OKS81_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
Happy Bath,65692333 - 221665764,"simple","SKU_1340J1_3NZ2EC","Happy Bath Green Tea Micellar Cleansing Gel","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1340J1_3NZ2EC_1.webp" alt="SKU_1340J1_3NZ2EC_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1340J1_3NZ2EC_2.webp" alt="SKU_1340J1_3NZ2EC_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1340J1_3NZ2EC_3.webp" alt="SKU_1340J1_3NZ2EC_3.webp" width="100%" />","taxable",1,0,0,1,"0","5500","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1340J1_3NZ2EC_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1340J1_3NZ2EC_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
,63505853 - 216283129,"simple","SKU_11T5FH_3KRP4P","Bellefontein Fresh Clarifying Foaming Cleansing Gel","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_11T5FH_3KRP4P_1.webp" alt="SKU_11T5FH_3KRP4P_1.webp" width="100%" />","taxable",1,0,0,1,"0","193440","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_11T5FH_3KRP4P_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","150ml",1,0
,61958239 - 211859582,"simple","SKU_10VZA7_3I4VWE","NMC Fluid Cleansing Gel","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10VZA7_3I4VWE_1.webp" alt="SKU_10VZA7_3I4VWE_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10VZA7_3I4VWE_2.webp" alt="SKU_10VZA7_3I4VWE_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10VZA7_3I4VWE_3.webp" alt="SKU_10VZA7_3I4VWE_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10VZA7_3I4VWE_4.webp" alt="SKU_10VZA7_3I4VWE_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10VZA7_3I4VWE_5.webp" alt="SKU_10VZA7_3I4VWE_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10VZA7_3I4VWE_6.webp" alt="SKU_10VZA7_3I4VWE_6.webp" width="100%" />","taxable",1,0,0,1,"0","26070","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_10VZA7_3I4VWE_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_10VZA7_3I4VWE_8.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","120ml",1,0
,60837217 - 208622640,"simple","SKU_107YAP_3G7I9C","Charcology Bamboo Charcoal Moisture Care Face Wash","-1","0","visible","Date of manufacture: 2017-08-19","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_107YAP_3G7I9C_1.webp" alt="SKU_107YAP_3G7I9C_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_107YAP_3G7I9C_2.webp" alt="SKU_107YAP_3G7I9C_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_107YAP_3G7I9C_3.webp" alt="SKU_107YAP_3G7I9C_3.webp" width="100%" />","taxable",1,0,0,1,"0","11210","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_107YAP_3G7I9C_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_107YAP_3G7I9C_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","100ml",1,0
,60496739 - 207626739,"simple","SKU_100NKZ_3FM5TF","Burt's Bees Orange Essence Facial Cleanser","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_100NKZ_3FM5TF_1.webp" alt="SKU_100NKZ_3FM5TF_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_100NKZ_3FM5TF_2.webp" alt="SKU_100NKZ_3FM5TF_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_100NKZ_3FM5TF_3.webp" alt="SKU_100NKZ_3FM5TF_3.webp" width="100%" />","taxable",1,0,0,1,"0","14900","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_100NKZ_3FM5TF_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_100NKZ_3FM5TF_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","120g",1,0
,57040816 - 197000831,"simple","SKU_XYKZ4_39AETB","PH Drop Acne For Steps Cleanser","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_XYKZ4_39AETB_1.webp" alt="SKU_XYKZ4_39AETB_1.webp" width="100%" />","taxable",1,0,0,1,"0","12000","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_XYKZ4_39AETB_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_XYKZ4_39AETB_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","150ml",1,0
,57040806 - 197000800,"simple","SKU_XYKYU_39AESG","PH Drop Filaggrin Wash","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_XYKYU_39AESG_1.webp" alt="SKU_XYKYU_39AESG_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_XYKYU_39AESG_2.webp" alt="SKU_XYKYU_39AESG_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_XYKYU_39AESG_3.webp" alt="SKU_XYKYU_39AESG_3.webp" width="100%" />","taxable",1,0,0,1,"0","32000","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_XYKYU_39AESG_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_XYKYU_39AESG_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
Belif,56589990 - 195831040,"simple","SKU_XOX46_38LC74","belif Mild Double Cleansing Foam Gel","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_XOX46_38LC74_1.webp" alt="SKU_XOX46_38LC74_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_XOX46_38LC74_2.webp" alt="SKU_XOX46_38LC74_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_XOX46_38LC74_3.webp" alt="SKU_XOX46_38LC74_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_XOX46_38LC74_4.webp" alt="SKU_XOX46_38LC74_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_XOX46_38LC74_5.webp" alt="SKU_XOX46_38LC74_5.webp" width="100%" />","taxable",1,0,0,1,"0","27520","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_XOX46_38LC74_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_XOX46_38LC74_7.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","150ml",1,0
,53479311 - 187651307,"simple","SKU_VU8WF_33Q0OB","Amway Essentials by Artistry Gel Cleanser","-1","0","visible","Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_VU8WF_33Q0OB_1.webp" alt="SKU_VU8WF_33Q0OB_1.webp" width="100%" />","taxable",1,0,0,1,"0","20330","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_VU8WF_33Q0OB_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_VU8WF_33Q0OB_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","125ml",1,0
,48904802 - 173057140,"simple","SKU_T476Q_2V17QS","Yves Rocher Sebo Vegetal Purifying Cleansing Gel","-1","0","visible","Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_T476Q_2V17QS_1.webp" alt="SKU_T476Q_2V17QS_1.webp" width="100%" />","taxable",1,0,0,1,"0","10050","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_T476Q_2V17QS_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_T476Q_2V17QS_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","125ml",1,0
Dr. Oracle,51561542 - 182440094,"simple","SKU_UP552_30MBOE","Dr. Oracle Radical Clear Enzyme Powder Wash","-1","0","visible","Skin Concerns: Pores
Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_UP552_30MBOE_1.webp" alt="SKU_UP552_30MBOE_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_UP552_30MBOE_2.webp" alt="SKU_UP552_30MBOE_2.webp" width="100%" />","taxable",1,0,0,1,"20000","7110","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_UP552_30MBOE_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_UP552_30MBOE_4.webp,",0,"KeySpecifications","all skin types",1,0,"Capacity","50g",1,0
,49892755 - 176025861,"simple","SKU_TPDHV_2WSUF9","Yves Roche Hydra Vegetal Mass Cleansing Gel","-1","0","visible","Skin Concerns: Moisture
Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_TPDHV_2WSUF9_1.webp" alt="SKU_TPDHV_2WSUF9_1.webp" width="100%" />","taxable",1,0,0,1,"0","17440","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_TPDHV_2WSUF9_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_TPDHV_2WSUF9_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","390 ml",1,0
Innisfree,48152305 - 170525969,"simple","SKU_SO2K1_2TIYOH","Innisfree Super Food Fig Brightening Gel to Foam Cleanser","-1","0","visible","Skin trouble: brightening
Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_SO2K1_2TIYOH_1.webp" alt="SKU_SO2K1_2TIYOH_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_SO2K1_2TIYOH_2.webp" alt="SKU_SO2K1_2TIYOH_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_SO2K1_2TIYOH_3.webp" alt="SKU_SO2K1_2TIYOH_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_SO2K1_2TIYOH_4.webp" alt="SKU_SO2K1_2TIYOH_4.webp" width="100%" />","taxable",1,0,0,1,"0","8000","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_SO2K1_2TIYOH_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_SO2K1_2TIYOH_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","100ml",1,0
,38658974 - 142468660,"simple","SKU_N0LGE_2CTLIS","Su:m37 White Award Enzyme Powder Wash","-1","0","visible","Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N0LGE_2CTLIS_1.webp" alt="SKU_N0LGE_2CTLIS_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N0LGE_2CTLIS_2.webp" alt="SKU_N0LGE_2CTLIS_2.webp" width="100%" />","taxable",1,0,0,1,"60000","43340","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N0LGE_2CTLIS_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N0LGE_2CTLIS_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","1.5G*60EA",1,0
Missha,38959198 - 171463966,"simple","SKU_N713Y_2U32FY","Missha Deep Clear Cleansing Gel to Foam","-1","0","visible","Skin type: all skin
Import Type: Domestic Manufacturing
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N713Y_2U32FY_1.webp" alt="SKU_N713Y_2U32FY_1.webp" width="100%" />","taxable",1,0,0,1,"0","14500","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N713Y_2U32FY_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N713Y_2U32FY_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N713Y_2U32FY_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N713Y_2U32FY_5.webp,",0,"KeySpecifications","for all skin type",1,0,"Capacity","145ml",1,0
Vichy,2144599 - 997057,"simple","SKU_19YS7_LDC1","Vichy Normaderm Moist Acidic Cleansing Gel","-1","0","visible","Skin Concerns: Pores
Skin type: sensitive/problematic
Income type: -
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_19YS7_LDC1_1.webp" alt="SKU_19YS7_LDC1_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_19YS7_LDC1_2.webp" alt="SKU_19YS7_LDC1_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_19YS7_LDC1_3.webp" alt="SKU_19YS7_LDC1_3.webp" width="100%" />","taxable",1,0,0,1,"10500","7240","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_19YS7_LDC1_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_19YS7_LDC1_5.webp,",0,"KeySpecifications","cleansing gel",1,0,"Capacity","100ml",1,0
,45374929 - 162165560,"simple","SKU_R0JIP_2OJRQW","Celebeau Hydrating Essential Cleanser","-1","0","visible","Date of manufacture: 2017-09-07
Skin Concerns: Moisture
Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_R0JIP_2OJRQW_1.webp" alt="SKU_R0JIP_2OJRQW_1.webp" width="100%" />","taxable",1,0,0,1,"16000","11120","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_R0JIP_2OJRQW_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_R0JIP_2OJRQW_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","5.07 fl.oz./ 150 ml",1,0
Organist,44997223 - 161009063,"simple","SKU_QSG2V_2NUZDZ","Organist Jeju Green Tea Cleansing Gel","-1","0","visible","Skin Concerns: Pores
Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QSG2V_2NUZDZ_1.webp" alt="SKU_QSG2V_2NUZDZ_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QSG2V_2NUZDZ_2.webp" alt="SKU_QSG2V_2NUZDZ_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QSG2V_2NUZDZ_3.webp" alt="SKU_QSG2V_2NUZDZ_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QSG2V_2NUZDZ_4.webp" alt="SKU_QSG2V_2NUZDZ_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QSG2V_2NUZDZ_5.webp" alt="SKU_QSG2V_2NUZDZ_5.webp" width="100%" />","taxable",1,0,0,1,"0","12230","Beauty > Cleansing/Peeling > Cleansing Gel/Powder","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QSG2V_2NUZDZ_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QSG2V_2NUZDZ_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QSG2V_2NUZDZ_8.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
