Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Sale price,Regular price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
Max Clinic,4577732751 - 5604805217,"simple","SKU_23PGP73_2KOYFDT","Max Clinic Purity Talk Brightening Oil Foam","-1","0","visible","Skin concerns: soothing/moisturizing
Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_23PGP73_2KOYFDT_1.webp" width="100%" />","taxable",1,0,0,1,"12500","12000","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_23PGP73_2KOYFDT_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","110ml",1,0
Apieu,5100309684 - 6947269522,"simple","SKU_2CCLC50_36W83GY","APIEU Deep Clean Foam Cleanser Pore","-1","0","visible","Skin Concerns: Pores","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2CCLC50_36W83GY_1.webp" width="100%" />","taxable",1,0,0,1,"13500","11490","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2CCLC50_36W83GY_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","130ml",1,0
Neogen,6927848339 - 16753428962,"simple","SKU_36KNTZN_7P2K4IQ","Neogen Real Fresh Heart Leaf Cleansing Foam","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_36KNTZN_7P2K4IQ_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_36KNTZN_7P2K4IQ_1.webp" width="100%" />","taxable",1,0,0,1,"0","12920","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_36KNTZN_7P2K4IQ_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_36KNTZN_7P2K4IQ_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_36KNTZN_7P2K4IQ_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","160g",1,0
,329231555 - 1052648123,"simple","SKU_5G0KOZ_HEPWHN","Pyunkang Yul Weak Acid Pore Deep Cleansing Foam","-1","0","visible","Skin concerns: Weak acidity
Skin type: all skin
Container Type: Tubular
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5G0KOZ_HEPWHN_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5G0KOZ_HEPWHN_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5G0KOZ_HEPWHN_2.webp" width="100%" />","taxable",1,0,0,1,"12000","9900","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_5G0KOZ_HEPWHN_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_5G0KOZ_HEPWHN_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_5G0KOZ_HEPWHN_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","100ml",1,0
Kundal,1301632306 - 2315484681,"simple","SKU_LIYHWY_12AKVEX","Kundal pH Balancing Micro Deep Cleansing Foam","-1","0","visible","Skin type: all skin
Container Type: Tubular
Skin concerns: soothing/moisturizing
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_LIYHWY_12AKVEX_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_LIYHWY_12AKVEX_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_LIYHWY_12AKVEX_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_LIYHWY_12AKVEX_3.jpg" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_LIYHWY_12AKVEX_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_LIYHWY_12AKVEX_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_LIYHWY_12AKVEX_2.webp" width="100%" />","taxable",1,0,0,1,"14900","13000","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_LIYHWY_12AKVEX_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_LIYHWY_12AKVEX_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_LIYHWY_12AKVEX_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_LIYHWY_12AKVEX_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_LIYHWY_12AKVEX_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_LIYHWY_12AKVEX_7.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","150ml",1,0
Senka,7151226622 - 17979199283,"simple","SKU_3A9NLRY_89CCMYB","Senka NEW Perfect Whip White Clay Cleansing Foam","-1","0","visible","Skin Concerns: Pores
Skin type: all skin
Area used: face
Container Type: Tubular","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3A9NLRY_89CCMYB_1.webp" width="100%" />","taxable",1,0,0,1,"19400","15500","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3A9NLRY_89CCMYB_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","120g",1,0
Centellian 24,6094913043 - 11385396137,"simple","SKU_2SSR503_58AKJVT","Centellian24 Madeca Amino Acid Cleansing Foam","-1","0","visible","Container Type: Tubular
Skin type: all skin
Skin trouble: dead skin care
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2SSR503_58AKJVT_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2SSR503_58AKJVT_2.webp" width="100%" />","taxable",1,0,0,1,"18000","13910","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2SSR503_58AKJVT_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2SSR503_58AKJVT_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","160g",1,0
Wonder Bath,6708760261 - 15566856611,"simple","SKU_32Y80JP_75G3RFN","Wonder Bath Super Vegetox Cleanser Green 300ml x 2p + Veggie Centella Sunblock 10g Set","-1","0","visible","Skin type: all skin","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_32Y80JP_75G3RFN_14.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_13.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32Y80JP_75G3RFN_12.webp" width="100%" />","taxable",1,0,0,1,"0","22500","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_32Y80JP_75G3RFN_14.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","Cleanser: 300ml, Sunblock: 10g",1,0
,2010896620 - 3420963695,"simple","SKU_X98HRG_1KKR4HB","Forederm Gentle Micro Cleansing Whip","-1","0","visible","Skin concerns: Weak acidity
Skin type: sensitive/problematic
Vessel Type: Pump Type","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X98HRG_1KKR4HB_1.jpg" width="100%" />","taxable",1,0,0,1,"28000","23250","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X98HRG_1KKR4HB_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X98HRG_1KKR4HB_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X98HRG_1KKR4HB_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X98HRG_1KKR4HB_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X98HRG_1KKR4HB_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X98HRG_1KKR4HB_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","195ml",1,0
Anbang,6147260636 - 11838912461,"simple","SKU_2TNX4NW_5FSKZBH","Anbang large-capacity vitamin foam cleansing","-1","0","visible","Skin Concerns: Pores
Skin type: all skin
Area used: face
Container Type: Tubular","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2TNX4NW_5FSKZBH_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2TNX4NW_5FSKZBH_2.webp" width="100%" />","taxable",1,0,0,1,"20950","16900","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2TNX4NW_5FSKZBH_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","250ml",1,0
,1281113763 - 2289251484,"simple","SKU_L6QPPF_11UYLR0","Dr. Althea Amino Acid Gentle Bubble Cleanser","-1","0","visible","Total Quantity: 1","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_L6QPPF_11UYLR0_1.jpg" width="100%" />","taxable",1,0,0,1,"0","13300","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_L6QPPF_11UYLR0_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","140ml",1,0
,5583241339 - 8930650217,"simple","SKU_2KC48L7_43P2TT5","Meditin 1419 Youth Acne Cleansing Foam","-1","0","visible","Skin concerns: soothing/moisturizing
Skin type: oily
Area used: face
Container Type: Tubular","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2KC48L7_43P2TT5_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2KC48L7_43P2TT5_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2KC48L7_43P2TT5_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2KC48L7_43P2TT5_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2KC48L7_43P2TT5_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2KC48L7_43P2TT5_1.webp" width="100%" />","taxable",1,0,0,1,"14550","13950","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2KC48L7_43P2TT5_7.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","150ml",1,0
Lagom,92219037 - 286577313,"simple","SKU_1IWKNX_4QMCGX","Lagom Celup Micro Foam Cleanser","-1","0","visible","Skin concerns: soothing/moisturizing
Skin type: all skin
Container Type: Tubular","","taxable",1,0,0,1,"18000","14460","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1IWKNX_4QMCGX_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1IWKNX_4QMCGX_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1IWKNX_4QMCGX_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1IWKNX_4QMCGX_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1IWKNX_4QMCGX_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1IWKNX_4QMCGX_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1IWKNX_4QMCGX_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","150ml",1,0
,6545022553 - 17910174724,"simple","SKU_308QJQ1_887979G","Illiyoon Fresh Moisture Deep Cleansing Foam","-1","0","visible","Skin type: all skin
Container Type: Tubular
Skin Concerns: Moisture
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_308QJQ1_887979G_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_308QJQ1_887979G_3.jpg" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_308QJQ1_887979G_2.webp" width="100%" />","taxable",1,0,0,1,"18510","17970","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_308QJQ1_887979G_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","120 g, 3 pieces",1,0
,7214556973 - 18266819746,"simple","SKU_3BBCZSD_8E3LCBM","9 Wishes Dermatic Clear Foam Cleanser","-1","0","visible","Skin type: all skin
Area used: face
Container Type: Tubular","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3BBCZSD_8E3LCBM_1.jpg" width="100%" />","taxable",1,0,0,1,"0","14630","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3BBCZSD_8E3LCBM_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","150ml",1,0
,5809885380 - 9992739997,"simple","SKU_2O32090_4L9F3J1","Hwangjisoo Pure Daily Foaming Cleanser Deep Clean","-1","0","visible","Skin Concerns: Pores
Skin type: all skin
Area used: face
Vessel Type: Pump Type","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2O32090_4L9F3J1_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2O32090_4L9F3J1_2.webp" width="100%" />","taxable",1,0,0,1,"0","20360","Beauty > Cleansing/Peeling > Cleansing Foam","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2O32090_4L9F3J1_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2O32090_4L9F3J1_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2O32090_4L9F3J1_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","180ml",1,0
