Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Sale price,Regular price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,5586342943 - 8944250962,"simple","SKU_2KDYPSV_43X6C7M","Gentle Mask Airy Deep Blackhead Cleansing Oil","-1","0","visible","Skin Concerns: Pores
Skin type: all skin
Area used: face
Total Quantity: 1","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2KDYPSV_43X6C7M_1.webp" width="100%" />","taxable",1,0,0,1,"0","24000","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2KDYPSV_43X6C7M_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","150ml",1,0
,2176051780 - 3702880019,"simple","SKU_ZZKCAS_1P8LKIB","Payo While Fondant Demachyllant Milky Cleansing Oil","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ZZKCAS_1P8LKIB_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ZZKCAS_1P8LKIB_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ZZKCAS_1P8LKIB_1.webp" width="100%" />","taxable",1,0,0,1,"0","30800","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ZZKCAS_1P8LKIB_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ZZKCAS_1P8LKIB_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ZZKCAS_1P8LKIB_5.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","to be updated",1,0
,4977180421 - 6618532424,"simple","SKU_2ABA8ZP_31GI4AW","Removes dead skin cells, troubles, and whiteheads. Moist and refreshing sub-acidic deep cleansing.","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ABA8ZP_31GI4AW_14.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ABA8ZP_31GI4AW_15.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_12.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_13.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ABA8ZP_31GI4AW_2.webp" width="100%" />","taxable",1,0,0,1,"0","35000","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ABA8ZP_31GI4AW_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ABA8ZP_31GI4AW_15.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","300ml",1,0
,4824235832 - 6217801840,"simple","SKU_27S846W_2UTX2LS","TirTir The Mildest Cleansing Oil","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_27S846W_2UTX2LS_1.webp" width="100%" />","taxable",1,0,0,1,"0","20300","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_27S846W_2UTX2LS_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_27S846W_2UTX2LS_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","150ml",1,0
,4624939317 - 5736893993,"simple","SKU_24HKI0L_2MVLJQH","A24 Naturalism Cleansing Oil","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_24HKI0L_2MVLJQH_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_24HKI0L_2MVLJQH_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_24HKI0L_2MVLJQH_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_24HKI0L_2MVLJQH_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_24HKI0L_2MVLJQH_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_24HKI0L_2MVLJQH_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_24HKI0L_2MVLJQH_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_24HKI0L_2MVLJQH_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_24HKI0L_2MVLJQH_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_24HKI0L_2MVLJQH_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_24HKI0L_2MVLJQH_9.webp" width="100%" />","taxable",1,0,0,1,"0","42000","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_24HKI0L_2MVLJQH_11.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","150ml",1,0
Biotherm,100087017 - 305820276,"simple","SKU_1NL7MX_522SFO","Biotherm Total Renew Biosource Self-Foaming Oil","-1","0","visible","Skin type: all skin
Area used: face","","taxable",1,0,0,1,"0","39040","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1NL7MX_522SFO_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1NL7MX_522SFO_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1NL7MX_522SFO_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1NL7MX_522SFO_8.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","200ml",1,0
Missha,1959378474 - 2742798720,"simple","SKU_WEKA3U_19CZP1C","[2 Pack Special] Missha Super Off Cleansing Oil Dust Off","-1","0","visible","Skin concerns: soothing/moisturizing
Skin type: sensitive/problematic
Area used: face
Total Quantity: 2","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WEKA3U_19CZP1C_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WEKA3U_19CZP1C_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WEKA3U_19CZP1C_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WEKA3U_19CZP1C_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WEKA3U_19CZP1C_1.webp" width="100%" />","taxable",1,0,0,1,"39600","20040","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WEKA3U_19CZP1C_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","305ml",1,0
Missha,1959359161 - 2742797733,"simple","SKU_WEJV7D_19CZO9X","[2 Pack Special] Missha Super Off Cleansing Oil Dryness Off","-1","0","visible","Skin concerns: soothing/moisturizing
Skin type: all skin
Area used: face
Total Quantity: 2","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WEJV7D_19CZO9X_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WEJV7D_19CZO9X_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WEJV7D_19CZO9X_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WEJV7D_19CZO9X_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WEJV7D_19CZO9X_5.webp" width="100%" />","taxable",1,0,0,1,"39600","21280","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WEJV7D_19CZO9X_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","305ml",1,0
Hanskin,1606577350 - 2743998023,"simple","SKU_QKIJ0M_19DPEFB","Hanskin Cleansing Oil & Blackhead PHA TZ990066","-1","0","visible","Skin Concerns: Pores
Skin type: all skin
Area used: face
Total Quantity: 2","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QKIJ0M_19DPEFB_1.webp" width="100%" />","taxable",1,0,0,1,"44000","30800","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QKIJ0M_19DPEFB_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","300ml+300ml",1,0
Mizon,1198737651 - 2183042023,"simple","SKU_JTP3W3_103Q607","MIZON Great Pure Cleansing Oil","-1","0","visible","Skin concerns: soothing/moisturizing
Skin type: all skin
Area used: face
Total Quantity: 1","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_JTP3W3_103Q607_1.webp" width="100%" />","taxable",1,0,0,1,"18000","12600","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_JTP3W3_103Q607_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","147g",1,0
Jayjun,1122588532 - 2088428207,"simple","SKU_IKCYUS_YJE9IN","swh cleansing oil","-1","0","visible","Skin concerns: soothing/moisturizing
Skin type: all skin
Area used: face
Total Quantity: 1","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_IKCYUS_YJE9IN_1.webp" width="100%" />","taxable",1,0,0,1,"0","16500","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_IKCYUS_YJE9IN_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_IKCYUS_YJE9IN_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_IKCYUS_YJE9IN_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_IKCYUS_YJE9IN_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
,105099044 - 318483321,"simple","SKU_1QKMXW_59M7AX","Bliss Fabulous Makeup Melt Gel-to-Oil Cleanser","-1","0","visible","","","taxable",1,0,0,1,"0","33840","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1QKMXW_59M7AX_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1QKMXW_59M7AX_4.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","125ml",1,0
,100477741 - 306823303,"simple","SKU_1NTL4D_52OADJ","Melin & Getz Facial Cleansing Oil","-1","0","visible","","","taxable",1,0,0,1,"0","50700","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1NTL4D_52OADJ_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1NTL4D_52OADJ_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1NTL4D_52OADJ_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1NTL4D_52OADJ_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1NTL4D_52OADJ_7.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","118ml",1,0
Nuri Forest,313645206 - 992025373,"simple","SKU_56QI6U_GEMJOD","Nurisup This Is Olive Deep Cleansing Oil","-1","0","visible","Skin concerns: supply of nutrients
Skin type: all skin
Area used: face
Total Quantity: 1","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_56QI6U_GEMJOD_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_56QI6U_GEMJOD_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_56QI6U_GEMJOD_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_56QI6U_GEMJOD_1.webp" width="100%" />","taxable",1,0,0,1,"25000","14280","Single Life > Shower/Cleansing > Cleansing > Oil/Water","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_56QI6U_GEMJOD_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200 ml",1,0
