Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Sale price,Regular price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,7182949384 - 18119639426,"simple","SKU_3ASJJ7S_8BNYR9E","YNM Honey Lip Balm","-1","0","visible","Skin type: all skin
Container type: stick/pencil type
Weight per piece: 3g
Capacity per piece: 3g","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ASJJ7S_8BNYR9E_26.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_24.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_12.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_14.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_22.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_20.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_16.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_18.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_13.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_15.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_23.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_21.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_17.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_19.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_25.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ASJJ7S_8BNYR9E_4.webp" width="100%" />","taxable",1,0,0,1,"12000","9800","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ASJJ7S_8BNYR9E_26.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","zg",1,0
,314780674 - 18037158615,"simple","SKU_57EUBM_8AAUWNR","Innisfree Canola Honey Lip Balm","-1","0","visible","Weight per piece: 3.5g
Container type: stick/pencil type
Color Family: Colorless
Target use: Unisex","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_57EUBM_8AAUWNR_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_57EUBM_8AAUWNR_2.webp" width="100%" />","taxable",1,0,0,1,"8000","5360","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_57EUBM_8AAUWNR_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_57EUBM_8AAUWNR_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_57EUBM_8AAUWNR_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","3.5g",1,0
Skin Food,58539832 - 203158588,"simple","SKU_YUPMG_3CYE64","SKINFOOD Avocado Stick Lip Balm 3.4g","-1","0","visible","Weight per piece: 3.4g","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_YUPMG_3CYE64_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_YUPMG_3CYE64_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_YUPMG_3CYE64_3.webp" width="100%" />","taxable",1,0,0,1,"0","4800","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YUPMG_3CYE64_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","z.chg",1,0
,120680 - 8040718,"simple","SKU_2L48_4SC9A","himalayan lip balm","-1","0","visible","Weight per piece: 10g
Skin type: all skin
Type: Liquid/Gel
Container type: tube type","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2L48_4SC9A_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2L48_4SC9A_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2L48_4SC9A_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2L48_4SC9A_3.webp" width="100%" />","taxable",1,0,0,1,"0","5960","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2L48_4SC9A_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2L48_4SC9A_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2L48_4SC9A_7.webp,",0,"KeySpecifications","Moisturizing and maintaining lip health",1,0,"Capacity","10g",1,0
Mcqueen New York,15093858 - 62140904,"simple","SKU_8ZIHU_10ZW88","McQueen New York Hot Place in Lipstick 3.5g 2p","-1","0","visible","Color type: Pink type
Type: Cream/Balm/Stick
Container type: stick/pencil type
Applyability: Glossy/Shimmer","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_8ZIHU_10ZW88_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_8ZIHU_10ZW88_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_8ZIHU_10ZW88_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_8ZIHU_10ZW88_3.webp" width="100%" />","taxable",1,0,0,1,"32000","6950","Beauty > Makeup > Lip Makeup > Lipstick","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_8ZIHU_10ZW88_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_8ZIHU_10ZW88_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","3.5g + 3.5g",1,0
L'Occitane,4744079225 - 6031464981,"simple","SKU_26GI2YH_2RQZ85X","L'Occitane Shea Butter Lip Balm Stick","-1","0","visible","Skin type: all skin
Capacity per piece: see detailed description0
Weight per piece: 4.5g
Container type: stick/pencil type","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26GI2YH_2RQZ85X_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26GI2YH_2RQZ85X_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26GI2YH_2RQZ85X_2.webp" width="100%" />","taxable",1,0,0,1,"14000","10700","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26GI2YH_2RQZ85X_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","4.5g",1,0
Missha,1748840864 - 2978280093,"simple","SKU_SX7Q8W_1D96VML","Missha Super Food Honey Oil Care Lip Balm 5.2g","-1","0","visible","Weight per piece: 5.2g
Container type: rod/tip type
Target use: Unisex
Color Family: Colorless","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_SX7Q8W_1D96VML_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_SX7Q8W_1D96VML_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_SX7Q8W_1D96VML_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_SX7Q8W_1D96VML_2.webp" width="100%" />","taxable",1,0,0,1,"9800","5370","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_SX7Q8W_1D96VML_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","5.2g",1,0
,13320301 - 9339012794,"simple","SKU_7XI0D_4AG7GE2","Burt's Bees Lip Balm","-1","0","visible","Skin type: all skin
Weight per piece: 4.25g
Type: Cream/Balm/Stick
Container type: stick/pencil type","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7XI0D_4AG7GE2_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7XI0D_4AG7GE2_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7XI0D_4AG7GE2_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7XI0D_4AG7GE2_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7XI0D_4AG7GE2_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7XI0D_4AG7GE2_3.webp" width="100%" />","taxable",1,0,0,1,"0","3500","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7XI0D_4AG7GE2_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7XI0D_4AG7GE2_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7XI0D_4AG7GE2_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7XI0D_4AG7GE2_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7XI0D_4AG7GE2_8.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","4. get out",1,0
Neutrogena,2245017161 - 3836531817,"simple","SKU_114MIBT_1RG66W9","Neutrogena Daily Lip Balm 4g","-1","0","visible","Skin type: all skin
Weight per piece: 4g
Container type: stick/pencil type
Target use: Unisex","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_114MIBT_1RG66W9_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_114MIBT_1RG66W9_1.webp" width="100%" />","taxable",1,0,0,1,"4900","3340","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_114MIBT_1RG66W9_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_114MIBT_1RG66W9_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","chg",1,0
Apieu,1665883271 - 3196043966,"simple","SKU_RJTNRB_1GUUBB2","APIEU Water Luminous Lip Tint 4g","-1","0","visible","Weight per piece: 4g
Color family: Coral/Orange family
Lip makeup formulation: liquid/ink
Applyability: Glossy/Shimmer","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_RJTNRB_1GUUBB2_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RJTNRB_1GUUBB2_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RJTNRB_1GUUBB2_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RJTNRB_1GUUBB2_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RJTNRB_1GUUBB2_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RJTNRB_1GUUBB2_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RJTNRB_1GUUBB2_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RJTNRB_1GUUBB2_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RJTNRB_1GUUBB2_7.webp" width="100%" />","taxable",1,0,0,1,"7000","3480","Beauty > Makeup > Lip Makeup > Tint/Lip Gloss","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_RJTNRB_1GUUBB2_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_RJTNRB_1GUUBB2_9.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","chg",1,0
Apieu,42877759 - 155327913,"simple","SKU_PJ0OV_2KH7S9","APIEU Honey & Milk Lip Oil O8580","-1","0","visible","Skin type: all skin
Weight per piece: 5g
Color series: Other series
Type: Liquid/Gel","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PJ0OV_2KH7S9_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PJ0OV_2KH7S9_1.webp" width="100%" />","taxable",1,0,0,1,"5000","3880","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PJ0OV_2KH7S9_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PJ0OV_2KH7S9_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PJ0OV_2KH7S9_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PJ0OV_2KH7S9_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","5g",1,0
,16675622 - 67613902,"simple","SKU_9XEZQ_14977Y","L'Oceien Tint Lip Gloss","-1","0","visible","Color type: Pink type
Container type: rod/tip type
Applyability: Glossy/Shimmer
Type: Liquid/Gel","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9XEZQ_14977Y_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9XEZQ_14977Y_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9XEZQ_14977Y_12.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9XEZQ_14977Y_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9XEZQ_14977Y_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9XEZQ_14977Y_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9XEZQ_14977Y_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9XEZQ_14977Y_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9XEZQ_14977Y_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9XEZQ_14977Y_5.webp" width="100%" />","taxable",1,0,0,1,"0","2440","Beauty > Makeup > Lip Makeup > Tint/Lip Gloss","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9XEZQ_14977Y_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9XEZQ_14977Y_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9XEZQ_14977Y_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9XEZQ_14977Y_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9XEZQ_14977Y_12.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","5.5 ml",1,0
Carmex,55671011 - 193499554,"simple","SKU_X580Z_377D7M","Carmex Moisturizing Lip Balm Complex","-1","0","visible","Weight per piece: 7.5g
Container type: jar type
Target use: Unisex","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X580Z_377D7M_1.webp" width="100%" />","taxable",1,0,0,1,"0","6600","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X580Z_377D7M_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","7.5g",1,0
Mcqueen New York,245818125 - 779143782,"simple","SKU_42CQH9_CVVR6U","McQueen New York Jelly Plumping Water Tint 9.5g","-1","0","visible","Color family: Red family
Container type: rod/tip type
Applyability: Glossy/Shimmer
Weight per piece: 9.5g","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_42CQH9_CVVR6U_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_42CQH9_CVVR6U_2.webp" width="100%" />","taxable",1,0,0,1,"14000","4170","Beauty > Makeup > Lip Makeup > Tint/Lip Gloss","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_42CQH9_CVVR6U_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","9.5g",1,0
,1318374940 - 2338289247,"simple","SKU_LSXCM4_12O5NJ3","Lilybyred Juicy Liar Water Lip Tint 4g","-1","0","visible","Weight per piece: 4g
Color family: Red family
Lip makeup formulation: gel
Applyability: Glossy/Shimmer","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_LSXCM4_12O5NJ3_1.webp" width="100%" />","taxable",1,0,0,1,"10000","5850","Beauty > Makeup > Lip Makeup > Tint/Lip Gloss","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_LSXCM4_12O5NJ3_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","chg",1,0
,958611 - 3964260,"simple","SKU_KJO3_2CYUC","Burt's Bees Ultra Conditioning Lip Balm 4.25g","-1","0","visible","Import method: parallel import
Weight per piece: 4.25g
Type: Cream/Balm/Stick
Container type: stick/pencil type","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_KJO3_2CYUC_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_KJO3_2CYUC_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_KJO3_2CYUC_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_KJO3_2CYUC_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_KJO3_2CYUC_2.webp" width="100%" />","taxable",1,0,0,1,"0","3910","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_KJO3_2CYUC_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_KJO3_2CYUC_7.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","4. get out",1,0
Holika Holika,1637214434 - 2792259851,"simple","SKU_R2R6QQ_1A6FTHN","Holika Holika Devil's Lip Plumper 3.1g","-1","0","visible","Weight per piece: 3.1g
Container type: rod/tip type
Color Family: Colorless
Target audience: Women","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_R2R6QQ_1A6FTHN_1.webp" width="100%" />","taxable",1,0,0,1,"7120","6280","Beauty > Makeup > Lip Makeup > Tint/Lip Gloss","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_R2R6QQ_1A6FTHN_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","3.5g",1,0
Carmex,55671015 - 193499558,"simple","SKU_X5813_377D7Q","Carmex Moisturizing Lip Balm Tube","-1","0","visible","Weight per piece: 10g
Container type: tube type
Target use: Unisex
Color Family: Colorless","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X5813_377D7Q_1.webp" width="100%" />","taxable",1,0,0,1,"6840","6700","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X5813_377D7Q_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","10g",1,0
,1766897019 - 3008658615,"simple","SKU_T7YQGR_1DR9ZUF","Mentholatum Medicated Lip Balm","-1","0","visible","Weight per piece: 3.5g
Container type: stick/pencil type
Applyability: Glossy/Shimmer
Target use: Unisex","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_T7YQGR_1DR9ZUF_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_T7YQGR_1DR9ZUF_2.webp" width="100%" />","taxable",1,0,0,1,"8400","5220","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_T7YQGR_1DR9ZUF_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","3.5g",1,0
,2158895636 - 3667297109,"simple","SKU_ZPCMJ8_1ONEWK5","Vaseline Lip Therapy Cocoa Lip Balm 7g","-1","0","visible","Weight per piece: 7g
Target use: Unisex
Color Family: Colorless","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ZPCMJ8_1ONEWK5_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ZPCMJ8_1ONEWK5_2.webp" width="100%" />","taxable",1,0,0,1,"5000","3030","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ZPCMJ8_1ONEWK5_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","pilgrimage",1,0
Missha,1675081978 - 2853906532,"simple","SKU_RPATIY_1B754DG","Missha Superfood Berry Lip Oil","-1","0","visible","Skin type: all skin
Weight per piece: 5.2g
Container type: rod/tip type
Applyability: Glossy/Shimmer","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RPATIY_1B754DG_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RPATIY_1B754DG_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RPATIY_1B754DG_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RPATIY_1B754DG_3.webp" width="100%" />","taxable",1,0,0,1,"9800","5540","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_RPATIY_1B754DG_5.webp,",0,"KeySpecifications","for all skin type",1,0,"Capacity","5.2g",1,0
Innisfree,6731316941 - 15685539349,"simple","SKU_33BNHE5_77ERJMD","Innisfree Airy Matte Lipstick 3.5g","-1","0","visible","Type: Cream/Balm/Stick
Container type: stick/pencil type
Applyability: Matt / Mousse
Weight per piece: 3.5g","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_33BNHE5_77ERJMD_1.webp" width="100%" />","taxable",1,0,0,1,"16000","10280","Beauty > Makeup > Lip Makeup > Lipstick","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_33BNHE5_77ERJMD_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","3.5g",1,0
,162921447 - 467887641,"simple","SKU_2OZYZR_7QKGEX","Chops Organic Lip Balm","-1","0","visible","Weight per piece: 5g","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2OZYZR_7QKGEX_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2OZYZR_7QKGEX_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2OZYZR_7QKGEX_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2OZYZR_7QKGEX_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2OZYZR_7QKGEX_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2OZYZR_7QKGEX_2.webp" width="100%" />","taxable",1,0,0,1,"6900","4550","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2OZYZR_7QKGEX_7.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","5g",1,0
,2160267320 - 3739097178,"simple","SKU_ZQ60XK_1PU5TUI","Soft Lips Lip Balm 2g","-1","0","visible","Skin type: all skin
Weight per piece: 2g
Container type: stick/pencil type
Applyability: Glossy/Shimmer","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ZQ60XK_1PU5TUI_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ZQ60XK_1PU5TUI_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ZQ60XK_1PU5TUI_1.webp" width="100%" />","taxable",1,0,0,1,"8600","6250","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ZQ60XK_1PU5TUI_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","2.0 g",1,0
,150978890 - 435933058,"simple","SKU_2HW022_77JK3M","Burt's Bees Rescue Ointment 15g Multi Balm Salve (Multi Balm)","-1","0","visible","Skin type: all skin
Capacity per piece: 30ml
Weight per piece: 15g
Container type: pallet/pack type","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2HW022_77JK3M_1.webp" width="100%" />","taxable",1,0,0,1,"0","6520","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2HW022_77JK3M_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","15g",1,0
Innisfree,311429627 - 982961012,"simple","SKU_55F0MZ_G989KK","Innisfree Green Tea Lip Balm 3.6g","-1","0","visible","Skin type: all skin
Weight per piece: 3.6g
Container type: stick/pencil type
Applyability: Glossy/Shimmer","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_55F0MZ_G989KK_1.webp" width="100%" />","taxable",1,0,0,1,"8000","5830","Beauty > Makeup > Lip Makeup > Lip Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_55F0MZ_G989KK_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","z.shg",1,0
