Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Sale price,Regular price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,5796973039 - 9930274360,"simple","SKU_2NVD90V_4K888QG","Bonnamedusa Alfie Snow Cream SPF42 PA++ Natural Whitening Sunscreen","-1","0","visible","Skin type: all skin
SPF: SPF40
PA Index: ++
Part of use: Common","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NVD90V_4K888QG_1.webp" width="100%" />","taxable",1,0,0,1,"24210","21520","Beauty > Skin Care > Sun Care/Tanning > Sun Care > Sun Block/Sun Cream/Sun Lotion","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NVD90V_4K888QG_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","40ml",1,0
Tonimori,6536311832 - 14536068567,"simple","SKU_303JUHK_6OEEEAF","TONY MOLY UV Master Sports Sun Patch 4.1g","-1","0","visible","Total Quantity: 4
Release Year: 2022
Skin type: all skin
Weight per piece: 4.1g","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_303JUHK_6OEEEAF_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_303JUHK_6OEEEAF_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_303JUHK_6OEEEAF_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_303JUHK_6OEEEAF_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_303JUHK_6OEEEAF_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_303JUHK_6OEEEAF_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_303JUHK_6OEEEAF_2.webp" width="100%" />","taxable",1,0,0,1,"24000","9000","Beauty > Skin Care > Sun Care/Tanning > Sun Care > Sunscreen Patch","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_303JUHK_6OEEEAF_8.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","4.1g",1,0
Ampoule N,7180961065 - 18110956301,"simple","SKU_3ARCX0P_8BISNBH","Ampoule N Solar Shot Water Sun Cream SPF50+ PA++++","-1","0","visible","Skin type: dry
Functional cosmetics certification: functional certification
SPF: SPF50+
PA Index: ++++","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ARCX0P_8BISNBH_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ARCX0P_8BISNBH_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ARCX0P_8BISNBH_1.webp" width="100%" />","taxable",1,0,0,1,"25000","20000","Beauty > Skin Care > Sun Care/Tanning > Sun Care > Sun Block/Sun Cream/Sun Lotion","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ARCX0P_8BISNBH_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ARCX0P_8BISNBH_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ARCX0P_8BISNBH_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ARCX0P_8BISNBH_7.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","40ml",1,0
,1556825322 - 2662368731,"simple","SKU_PQW63U_1813SUZ","Thermedic Plus Super Ceramide 100TM Protection Perfect Sun Stick SPF50+ PA++++","-1","0","visible","SPF: SPF50+
Skin type: all skin
PA Index: ++++
Colorless/Colored: Colored","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PQW63U_1813SUZ_12.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQW63U_1813SUZ_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQW63U_1813SUZ_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQW63U_1813SUZ_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQW63U_1813SUZ_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQW63U_1813SUZ_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQW63U_1813SUZ_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQW63U_1813SUZ_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQW63U_1813SUZ_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQW63U_1813SUZ_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQW63U_1813SUZ_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQW63U_1813SUZ_2.webp" width="100%" />","taxable",1,0,0,1,"28000","18900","Beauty > Skin Care > Sun Care/Tanning > Sun Care > Sun Stick","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PQW63U_1813SUZ_12.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","20g",1,0
,6267829594 - 12800702252,"simple","SKU_2VNPC9M_5VP7H2K","Ph Hubby Pink BB Tone Up Sun Cream 1g 50 Sticks SPF50 PA++++","-1","0","visible","Capacity per piece: 1g x 50 pieces per piece
Skin type: all skin
Functional cosmetics certification: functional certification
SPF: SPF50","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VNPC9M_5VP7H2K_19.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VNPC9M_5VP7H2K_18.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_14.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_12.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_13.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_16.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_17.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VNPC9M_5VP7H2K_15.webp" width="100%" />","taxable",1,0,0,1,"30000","24000","Beauty > Skin Care > Sun Care/Tanning > Sun Care > Sun Block/Sun Cream/Sun Lotion","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VNPC9M_5VP7H2K_19.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VNPC9M_5VP7H2K_18.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","50g",1,0
,5926103082 - 10516870593,"simple","SKU_2Q08YEI_4TXH1A9","PH Hobby 1g Sun Cream Intensive Protection Stick SPF50+ PA++++","-1","0","visible","Skin type: all skin
SPF: SPF50+
PA Index: ++++
Colorless/Colored: Colored","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Q08YEI_4TXH1A9_14.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Q08YEI_4TXH1A9_13.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_12.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Q08YEI_4TXH1A9_7.webp" width="100%" />","taxable",1,0,0,1,"25000","17500","Beauty > Skin Care > Sun Care/Tanning > Sun Care > Sun Block/Sun Cream/Sun Lotion","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Q08YEI_4TXH1A9_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Q08YEI_4TXH1A9_13.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","1g",1,0
Innisfree,6308000802 - 13077916435,"simple","SKU_2WBMCKI_60A94WJ","Innisfree Tone Up No Sebum Sunscreen SPF50+ PA++++","-1","0","visible","Skin type: all skin
Functional cosmetics certification: UV protection function
SPF: SPF50+
PA Index: ++++","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2WBMCKI_60A94WJ_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2WBMCKI_60A94WJ_2.webp" width="100%" />","taxable",1,0,0,1,"16000","9610","Beauty > Skin Care > Sun Care/Tanning > Sun Care > Sun Block/Sun Cream/Sun Lotion","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2WBMCKI_60A94WJ_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2WBMCKI_60A94WJ_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","50ml",1,0
,6842191234 - 16273669455,"simple","SKU_355NWJM_7H4X7PR","Thecera Perfect Sunscreen 50ml","-1","0","visible","Skin type: all skin
Functional cosmetics certification: functional certification
Part of use: Common
Target use: Unisex","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_355NWJM_7H4X7PR_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_355NWJM_7H4X7PR_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_355NWJM_7H4X7PR_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_355NWJM_7H4X7PR_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_355NWJM_7H4X7PR_1.webp" width="100%" />","taxable",1,0,0,1,"0","38000","Beauty > Skin Care > Sun Care/Tanning > Sun Care > Sun Block/Sun Cream/Sun Lotion","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_355NWJM_7H4X7PR_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","50ml",1,0
Nature Republic,6519024196 - 14434932836,"simple","SKU_2ZT9B9G_6MQ6PGK","[Nature Republic] California Aloe Moisture Tone-up Sunblock SPF50+ PA++++","-1","0","visible","SPF: SPF50+
Skin type: all skin
PA Index: ++++
Colorless/Colored: Colored","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZT9B9G_6MQ6PGK_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZT9B9G_6MQ6PGK_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZT9B9G_6MQ6PGK_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZT9B9G_6MQ6PGK_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZT9B9G_6MQ6PGK_4.webp" width="100%" />","taxable",1,0,0,1,"10000","9010","Beauty > Skin Care > Sun Care/Tanning > Sun Care > Sun Block/Sun Cream/Sun Lotion","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ZT9B9G_6MQ6PGK_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","load",1,0
Apieu,6793033773 - 16009538737,"simple","SKU_34CEAEL_7CRNZ5D","APIEU Super Air Fit Mild Sun Cream Daily EX SPF50+ PA++++","-1","0","visible","Skin type: all skin
SPF: SPF50+
PA Index: ++++
Colorless/Colored: Colored","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_34CEAEL_7CRNZ5D_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_34CEAEL_7CRNZ5D_1.webp" width="100%" />","taxable",1,0,0,1,"16000","8990","Beauty > Skin Care > Sun Care/Tanning > Sun Care > Sun Block/Sun Cream/Sun Lotion","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_34CEAEL_7CRNZ5D_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","50ml",1,0
Missha,1519009033 - 2606582458,"simple","SKU_P4DMVD_173W3WA","Missha Safe Block Rx Cover Tone-up Sun Cream SPF50+ PA++++","-1","0","visible","SPF: SPF50+
PA Index: ++++
Target audience: Women
Involuntary car rental: Indefinite car rental","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_P4DMVD_173W3WA_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_P4DMVD_173W3WA_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_P4DMVD_173W3WA_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_P4DMVD_173W3WA_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_P4DMVD_173W3WA_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_P4DMVD_173W3WA_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_P4DMVD_173W3WA_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_P4DMVD_173W3WA_5.webp" width="100%" />","taxable",1,0,0,1,"23000","10870","Beauty > Skin Care > Sun Care/Tanning > Sun Care > Sun Block/Sun Cream/Sun Lotion","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_P4DMVD_173W3WA_9.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","50ml",1,0
